Collection,Text Name,Alternative Text Names,Author Name,Alternative Author Names,File Size (kb),Link 1 (main),Link 2 (underlying),Link 3 (extract),Work ID,Author ID
GRETIL,Nyāyasūtra,,Gautama,,46,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/nyaya/gaunys_u.htm,,,88091,85098
GRETIL,Nyāyasūtra,,Gautama,,1292.7,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/nyaya/nystik_u.htm,,,88091,85098
GRETIL,Nyāyasūtra,,Gautama,,372.7,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/nyaya/nysvbh_u.htm,,,88091,85098
GRETIL,Nyāyasūtra 5.1,,Gautama,,27.3,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/nyaya/nysu51pu.htm,,,88091,85098
GRETIL,Samādhirājasūtra,,,,485.9,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/bsu034_u.htm,,,88092,—
GRETIL,Samādhirājasūtra,,,,149.9,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/srajsgiu.htm,,,88092,—
GRETIL,Vimalakīrtinirdeśa,Vimalakīrtinirdeśasūtra,,,195.4,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/vimkn_u.htm,,,88093,—
GRETIL,Vimalakīrtinirdeśasūtra,Vimalakīrtinirdeśa,,,190.5,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/bsu061_u.htm,,,88093,—
GRETIL,Śālistambasūtra,,,,24,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/bsu031_u.htm,,,...,—
GRETIL,Catuḥśatikā,,Āryadeva,,2.6,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/bsa028_u.htm,,,88096,85099
GRETIL,Śatasāhasrikā Prajñāpāramitā II-1,Śatasāhasrikāprajñāpāramitāsūtra,,,478.4,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/sspp2_1u.htm,,,88100,—
GRETIL,Śatasāhasrikā Prajñāpāramitā II-2,Śatasāhasrikāprajñāpāramitāsūtra,,,479.9,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/sspp2_2u.htm,,,88100,—
GRETIL,Śatasāhasrikā Prajñāpāramitā II-3,Śatasāhasrikāprajñāpāramitāsūtra,,,601.4,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/sspp2_3u.htm,,,88100,—
GRETIL,Śatasāhasrikā Prajñāpāramitā II-4,Śatasāhasrikāprajñāpāramitāsūtra,,,702.8,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/sspp2_4u.htm,,,88100,—
GRETIL,Pañcaviṃśatisāhasrikā Prajñāpāramitā VI-VIII,Pañcaviṃśatisāhasrikāprajñāpāramitāsūtra,,,389.8,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/psp_6-8u.htm,,,88101,—
GRETIL,Pañcaviṃśatisāhasrikā Prajñāpāramitā II-III,Pañcaviṃśatisāhasrikāprajñāpāramitāsūtra,,,446.6,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/psp_2-3u.htm,,,88101,—
GRETIL,Pañcaviṃśatisāhasrikā Prajñāpāramitā IV,Pañcaviṃśatisāhasrikāprajñāpāramitāsūtra,,,465.8,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/psp_4u.htm,,,88101,—
GRETIL,Pañcaviṃśatisāhasrikā Prajñāpāramitā I,Pañcaviṃśatisāhasrikāprajñāpāramitāsūtra,,,797.5,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/psp_1u.htm,,,88101,—
GRETIL,Pañcaviṃśatisāhasrikā Prajñāpāramitā V,Pañcaviṃśatisāhasrikāprajñāpāramitāsūtra,,,403.6,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/psp_5u.htm,,,88101,—
GRETIL,Pañcaviṃśatisāhasrikā Prajñāpāramitā,Pañcaviṃśatisāhasrikāprajñāpāramitāsūtra,,,905,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/pspdut2u.htm,,,88101,—
GRETIL,Pañcaviṃśatisāhasrikā Prajñāpāramitā,Pañcaviṃśatisāhasrikāprajñāpāramitāsūtra,,,35.9,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/pvspl_u.htm,,,88101,—
GRETIL,Larger Prajñāpāramitā,"Pañcaviṃśatisāhasrikā Prajñāpāramitā, Pañcaviṃśatisāhasrikāprajñāpāramitāsūtra",,,99.8,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/pplg1__u.htm,,,88101,—
GRETIL,Larger Prajñāpāramitā,"Pañcaviṃśatisāhasrikā Prajñāpāramitā, Pañcaviṃśatisāhasrikāprajñāpāramitāsūtra",,,19.8,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/pplg202u.htm,,,88101,—
GRETIL,Aṣṭādaśasāhasrikā Prajñāpāramitā,Aṣṭādaśasāhasrikāprajñāpāramitāsūtra,,,322.9,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/adsp55-u.htm,,,88102,—
GRETIL,Aṣṭādaśasāhasrikā Prajñāpāramitā,Aṣṭādaśasāhasrikāprajñāpāramitāsūtra,,,292.6,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/adsp70-u.htm,,,88102,—
GRETIL,Prajñāpāramitāstotra,,Rāhulabhadra,,2.6,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/rahppspu.htm,,,88120,85102
GRETIL,Kalpanāmaṇḍitikā,,Kumāralāta,,102.4,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/kukalpmu.htm,,,88121,85103
GRETIL,Daśabhūmikasūtra,,,,264.8,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/bsu014_u.htm,,,88132,—
GRETIL,Mahāparinirvāṇasūtra,,,,215.1,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/mpsu_w_u.htm,,,88139,—
GRETIL,Rāṣṭrapālaparipṛcchā,Rāṣṭrapālaparipṛcchāsūtra,,,94.6,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/bsu029_u.htm,,,88148,—
GRETIL,Saddharmapuṇḍarīkasūtra,,,,586.9,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/bsu036_u.htm,,,88153,—
GRETIL,Sāgaranāgarājaparipṛcchā Nāma Mahāyānasūtra,Sāgaranāgarājaparipṛcchāsūtra,,,1.3,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/bsu038_u.htm,,,88154,—
GRETIL,Satyasiddhi,"Tattvasiddhi, Satyasiddhiśāstra, Tattvasiddhiśāstra",Harivarman,,1083.4,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/hvsatssu.htm,,,88176,85106
GRETIL,Yogasūtra,,Patañjali,,12.9,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/yoga/patyog_u.htm,,,88183,85108
GRETIL,Yogasūtra,,Patañjali,,15.3,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/yoga/yogasutu.htm,,,88183,85108
GRETIL,Yogasūtra,,Patañjali,,68.5,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/yoga/yogsubhu.htm,,,88183,85108
GRETIL,Saddharmalaṅkāvatārasūtra,Laṅkāvatārasūtra,,,407.2,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/bsu021_u.htm,,,88191,—
GRETIL,Ekottarāgama,Ekottarāgamasūtra,,,82.9,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/ekottaru.htm,,,88193,—
GRETIL,Maitreyavyākaraṇa,Maitreyavyākaraṇasūtra,,,14.1,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/bsu009_u.htm,,,88201,—
GRETIL,Maitreyavyākaraṇa,Maitreyavyākaraṇasūtra,,,35.4,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/maivy_pu.htm,,,88201,—
GRETIL,Vajracchedikā Prajñāpāramitā,Vajracchedikāprajñāpāramitāsūtra,,,41.1,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/bsu051_u.htm,,,88212,—
GRETIL,Vajracchedikā Prajñāpāramitā,Vajracchedikāprajñāpāramitāsūtra,,,18.3,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/vchedpgu.htm,,,88212,—
GRETIL,Vajracchedikā Prajñāpāramitā,Vajracchedikāprajñāpāramitāsūtra,,,23.4,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/vchedppu.htm,,,88212,—
GRETIL,Sāṃkhyakārikā,Sāṃkhyasaptati,Īśvarakṛṣṇa,,147.6,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/samkhya/iskamatu.htm,,,88213,85119
GRETIL,Sāṃkhyakārikā,Sāṃkhyasaptati,Īśvarakṛṣṇa,,9.8,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/samkhya/iskar_u.htm,,,88213,85119
GRETIL,Sāṃkhyakārikā,Sāṃkhyasaptati,Īśvarakṛṣṇa,,93.4,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/samkhya/iskgaudu.htm,,,88213,85119
GRETIL,Sāṃkhyakārikā,Sāṃkhyasaptati,Īśvarakṛṣṇa,,21.7,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/samkhya/isvskaru.htm,,,88213,85119
GRETIL,Sāṃkhyakārikā,Sāṃkhyasaptati,Īśvarakṛṣṇa,,114.1,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/samkhya/jaymangu.htm,,,88213,85119
GRETIL,Abhidharmasamuccaya,,Asaṅga,,222.5,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/asabhs_u.htm,,,88230,85125
GRETIL,Mahāyānasūtrālaṅkāra,,Asaṅga,,115.7,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/bsa030_u.htm,,,88236,85125
GRETIL,Bodhisattvabhūmi,,Asaṅga,,602,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/bsa034_u.htm,,,88238,85125
GRETIL,Śrāvakabhūmi,,Asaṅga,,414.7,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/srabhu_u.htm,,,88238,85125
GRETIL,Śrāvakabhūmi,,Asaṅga,,516.3,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/srabhusu.htm,,,88238,85125
GRETIL,Abhidharmakośakārikā,,Vasubandhu,,77.8,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/vakobhku.htm,,,88240,85127
GRETIL,Abhidharmakośabhāṣya,,Vasubandhu,,1071.8,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/vakobhau.htm,,,88240,85127
GRETIL,Bodhicittotpādasūtraśāstra,,Vasubandhu,,73.1,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/vasbocpu.htm,,,88243,85127
GRETIL,Mahāyānasūtrālaṅkārabhāṣya,,Vasubandhu,,371,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/asmahsbu.htm,,,88249,85127
GRETIL,Mahāyānasūtrālaṅkārabhāṣya,,Vasubandhu,,372,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/asmahsuu.htm,,,88249,85127
GRETIL,Pañcaskandhaprakaraṇa,,Vasubandhu,,18.1,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/bsa065_u.htm,,,88250,85127
GRETIL,Triṃśikāvijñaptikārikā,Triṃśikākārikā,Vasubandhu,,3.7,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/bsa018_u.htm,,,88257,85127
GRETIL,Triṃśikāvijñaptikārikā,Triṃśikākārikā,Vasubandhu,,17.4,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/vasvvmsu.htm,,,88257,85127
GRETIL,Trisvabhāvanirdeśa,,Vasubandhu,,4.7,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/bsa019_u.htm,,,88258,85127
GRETIL,Viṃśatikā vijñaptimātratāsiddhi,Viṃśikāvṛtti kārikā,Vasubandhu,,2.8,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/bsa022_u.htm,,,88262,85127
GRETIL,Viṃśatikākārikā,,Vasubandhu,,2.6,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/bsa023_u.htm,,,88262,85127
GRETIL,Tarkaśāstra,,,,56.6,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/bsa069_u.htm,,,88341,—
GRETIL,Nyāyabhāṣya,,Vātsyāyana,,382.7,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/nyaya/nysvbh1u.htm,,,88353,85140
GRETIL,Vākyapadīya,,Bhartṛhari,,255.1,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/1_gram/vakyp1pu.htm,,,88354,40446
GRETIL,Vākyapadīya 1.1–3.7,,Bhartṛhari,,133.7,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/1_gram/vakyp_pu.htm,,,88354,40446
GRETIL,Ratnagotravibhāga,Ratnagotravibhāgottaratantra,Sāramati,,153.2,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/bsa073_u.htm,,,88356,85142
GRETIL,Bhavasaṃkrāntiparikathā,,,,2.1,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/bsa067_u.htm,,,...,—
GRETIL,Pratītyasamutpādahṛdayavyākhyāna,,Śuddhamati,,6.1,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/bsa013_u.htm,,,88371,85146
GRETIL,Pratītyasamutpādādivibhaṅganirdeśasūtra,,,,4.8,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/bsu027_u.htm,,,88373,—
GRETIL,Yogasūtrabhāṣya,,Vyāsa,,139.7,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/yoga/patyogbu.htm,,,88376,85147
GRETIL,Ālambanaparīkṣāvṛtti,,Dignāga,Diṅnāga,3.9,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/bsa002_u.htm,,,88418,85154
GRETIL,Prajñāpāramitāpiṇḍārtha,,Dignāga,Diṅnāga,7.1,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/bsa011_u.htm,,,88422,85154
GRETIL,Navaślokī,Piṇḍārtha,Kambala,Kambalapāda,1.9,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/knavslou.htm,,,88451,85163
GRETIL,Padārthadharmasaṃgraha,,Praśastapāda,,84.9,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/vaisesik/paddhs_u.htm,,,88455,85164
GRETIL,Triṃśikāvijñaptibhāṣya,Triṃśikābhāṣya,Sthiramati,,71.9,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/sthtvbhu.htm,,,88515,85177
GRETIL,Sphuṭārthā Abhidharmakośavyākhyā,,Yaśomitra,,1840.1,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/yabhkvyu.htm,,,88531,85184
GRETIL,Māṇḍūkyakārikā,"Āgamaśāstra, Gauḍapādakārikā, Māṇḍūkyopaniṣadkārikā",Gauḍapāda,,27.8,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/vedanta/gaukarpu.htm,,,88543,85189
GRETIL,Māṇḍūkyakārikā,"Āgamaśāstra, Gauḍapādakārikā, Māṇḍūkyopaniṣadkārikā",Gauḍapāda,,27.2,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/1_veda/4_upa/gmandk_u.htm,,,88543,85189
GRETIL,Madhyamakāvatāra,,Candrakīrti,,65.8,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/bsa053_u.htm,,,88548,85193
GRETIL,Prasannapadā,Madhyamakaśāstravṛtti,Candrakīrti,,591.6,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/canprasu.htm,,,88550,85193
GRETIL,Pāramitāsamāsa,,Āryaśūra,,56.5,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/bsa050_u.htm,,,88559,85195
GRETIL,Devatāsūtra,,,,5.1,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/dvtasutu.htm,,,88565,—
GRETIL,Hetubindu,,Dharmakīrti,,48.7,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/bsa071_u.htm,,,88574,85198
GRETIL,Hetubindu,,Dharmakīrti,,55.9,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/dhkhetuu.htm,,,88574,85198
GRETIL,Nyāyabindu Prakaraṇakārikā,,Dharmakīrti,,19.4,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/bsa057_u.htm,,,88576,85198
GRETIL,Nyāyabinduprakaraṇa,,Dharmakīrti,,338.7,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/dhnyabpu.htm,,,88576,85198
GRETIL,Nyāyabindu,,Dharmakīrti,,22.4,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/dhknyayu.htm,,,88576,85198
GRETIL,Pramāṇavārttikakārikā,,Dharmakīrti,,140.4,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/dhkprvku.htm,,,88577,85198
GRETIL,Pramāṇavārttika,,Dharmakīrti,,189.3,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/pramanvu.htm,,,88577,85198
GRETIL,Pramāṇavārttikavṛtti,Pramāṇavārttikasvavṛtti,Dharmakīrti,,327.1,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/dhkpvsvu.htm,,,88577,85198
GRETIL,Pramāṇaviniścaya,,Dharmakīrti,,1.9,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/dhkprviu.htm,,,88578,85198
GRETIL,Sambandhaparīkṣā,,Dharmakīrti,,10.8,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/bsa063_u.htm,,,88579,85198
GRETIL,Sambandhaparīkṣā,,Dharmakīrti,,5.5,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/dhksparu.htm,,,88579,85198
GRETIL,Santānāntarasiddhi,,Dharmakīrti,,9.6,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/bsa059_u.htm,,,88580,85198
GRETIL,Vādanyāya,,Dharmakīrti,,80.5,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/bsa064_u.htm,,,88581,85198
GRETIL,Vādanyāya,,Dharmakīrti,,90.7,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/dhkvadnu.htm,,,88581,85198
GRETIL,Anityatāsūtra,Āryānityatāsūtra,,,4.3,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/bsu001_u.htm,,,88583,—
GRETIL,Anityatāsūtra,Āryānityatāsūtra,,,4.8,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/anitysuu.htm,,,88583,—
GRETIL,Tattvopaplavasiṃha,,Jayarāśi,,111.5,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/jaytuppu.htm,,,88590,85201
GRETIL,Ślokavārttika,Mīmāṃsāślokavārttika,Kumārila Bhaṭṭa,"Kumārilabhaṭṭa, Bhaṭṭa Kumārila",420.5,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/mimamsa/mimslovu.htm,,,88597,85206
GRETIL,Yuktidīpikā,,,,444.7,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/samkhya/yuktdipu.htm,,,88604,—
GRETIL,Bodhicaryāvatāra,Bodhisattvacaryāvatāra,Śāntideva,,118.2,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/bsa003_u.htm,,,88605,85209
GRETIL,Bodhicaryāvatāra,Bodhisattvacaryāvatāra,Śāntideva,,117.3,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/santbcpu.htm,,,88605,85209
GRETIL,Śikṣāsamuccaya VIII. papasodhana,,Śāntideva,,33.1,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/sanss08u.htm,,,88609,85209
GRETIL,Śikṣāsamuccaya X. viryaparamita,,Śāntideva,,6.6,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/sanss10u.htm,,,88609,85209
GRETIL,Śikṣāsamuccaya XIX. punyavrddhi,,Śāntideva,,24.7,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/sanss19u.htm,,,88609,85209
GRETIL,Śikṣāsamuccaya I. danaparamita,,Śāntideva,,64,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/sanss01u.htm,,,88609,85209
GRETIL,Śikṣāsamuccayakārikā,,,,3.3,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/bsa014_u.htm,,,88609,—
GRETIL,Śikṣāsamuccaya V. anarthavivarjana,,Śāntideva,,25.9,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/sanss05u.htm,,,88609,85209
GRETIL,Śikṣāsamuccaya II. saddharmaparigraha,,Śāntideva,,16.7,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/sanss02u.htm,,,88609,85209
GRETIL,Śikṣāsamuccaya IX. ksantiparamita,,Śāntideva,,16.2,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/sanss09u.htm,,,88609,85209
GRETIL,Śikṣāsamuccaya VI. atmabhavaraksa,,Śāntideva,,39.5,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/sanss06u.htm,,,88609,85209
GRETIL,Śikṣāsamuccaya XI. aranyasamvarnana,,Śāntideva,,15.4,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/sanss11u.htm,,,88609,85209
GRETIL,Śikṣāsamuccaya XV. bhogapunyasuddhi,,Śāntideva,,9.6,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/sanss15u.htm,,,88609,85209
GRETIL,Śikṣāsamuccaya XVI. bhadracaryaviddhi,,Śāntideva,,34.7,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/sanss16u.htm,,,88609,85209
GRETIL,Śikṣāsamuccaya,,Śāntideva,,550.1,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/sanssr_pu.htm,,,88609,85209
GRETIL,Śikṣāsamuccaya III. dharmabanakadiraksa,,Śāntideva,,23.5,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/sanss03u.htm,,,88609,85209
GRETIL,Śikṣāsamuccaya IV. caturthah paricchedah,,Śāntideva,,67,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/sanss04u.htm,,,88609,85209
GRETIL,Śikṣāsamuccaya VII. bhogapunyaraksa,,Śāntideva,,26.2,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/sanss07u.htm,,,88609,85209
GRETIL,Śikṣāsamuccaya XII. cittaparikarma,,Śāntideva,,41,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/sanss12u.htm,,,88609,85209
GRETIL,Śikṣāsamuccaya XIII. smrtyupasthanapariccheda,,Śāntideva,,16.9,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/sanss13u.htm,,,88609,85209
GRETIL,Śikṣāsamuccaya XIV. atmabhavaparisuddhi,,Śāntideva,,40,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/sanss14u.htm,,,88609,85209
GRETIL,Śikṣāsamuccaya XVII. vandanadyanusamsa,,Śāntideva,,24.2,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/sanss17u.htm,,,88609,85209
GRETIL,Śikṣāsamuccaya XVIII. ratnatrayanusmrti,,Śāntideva,,41.3,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/sanss18u.htm,,,88609,85209
GRETIL,Brahmasiddhi,,Maṇḍana Miśra,"Maṇḍanamiśra, Maṇḍana",301.5,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/vedanta/mbrahsiu.htm,,,88611,85210
GRETIL,Vibhramaviveka,,Maṇḍana Miśra,"Maṇḍanamiśra, Maṇḍana",19.2,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/vedanta/mndvivpu.htm,,,88614,85210
GRETIL,Nyāyāvatāra,,Siddhasena Mahāmati,,212,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/nyaya/snyayvpu.htm,,,88620,85172
GRETIL,Vijñānabhairava,,,,19.2,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/saiva/vijnbhau.htm,,,88621,—
GRETIL,Sphuṭārthā Śrīghanācārasaṃgrahaṭīkā,,Jayarakṣita,,113.6,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/jsphustu.htm,,,88622,85215
GRETIL,Bhagavadgītābhāṣya,,Śaṃkara,Ādi Śaṅkarācārya,503.5,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/vedanta/bhgsbh_u.htm,,,88637,85218
